air_temp,air_temp_diff,caught,crew_count,date,dew_point,dew_point_diff,end_time,fish_length,fish_type,gust_speed,gust_speed_diff,hook_rate,hooked,hours_fishing,location,month,pressure,pressure_diff,season,start_time,time,time_period,trolling_speed,water_depth,weather,wind_dir,wind_dir_diff,wind_speed,wind_speed_diff,year
2.75,-0.1200000000000001,1.0,1.0,2011-05-07,,,2011-05-07 09:30:00,17.0,Coho,1.29,0.5,0.4,1.0,2.5,Lower Harbor Breakwall,5.0,1011.8,-0.05000000000006821,spring,2011-05-07 07:00:00,2011-05-07 09:15:00,morning,2.7,44.0,Partly Cloudy,245.8,29.900000000000006,1.03,0.355,2011.0
10.51,1.3499999999999996,1.0,1.0,2011-05-21,,,2011-05-21 17:30:00,24.0,Lake Trout,2.44,0.8200000000000001,0.4,1.0,2.5,Lower Harbor Lighthouse,5.0,1014.35,-0.92999999999995,spring,2011-05-21 15:00:00,2011-05-21 16:50:00,afternoon,2.7,78.0,Overcast,82.2,-61.60000000000001,1.51,0.5900000000000001,2011.0
14.02,1.3100000000000005,3.0,4.0,2011-05-29,,,2011-05-29 20:45:00,21.0,Lake Trout,1.3900000000000001,-0.1299999999999999,2.2222222222222223,5.0,2.25,White Rocks,5.0,1013.85,-0.03999999999996362,spring,2011-05-29 18:30:00,2011-05-29 19:30:00,evening,2.033333333333333,173.33333333333334,Overcast,190.9,5.900000000000006,0.9,-0.04999999999999993,2011.0
14.080000000000002,1.2800000000000011,3.0,2.0,2011-06-04,,,2011-06-04 12:30:00,25.666666666666668,Lake Trout,2.53,-0.5000000000000004,0.8571428571428571,3.0,3.5,White Rocks,6.0,1011.4200000000001,0.8300000000001546,summer,2011-06-04 09:00:00,2011-06-04 10:00:00,morning,2.0,193.33333333333331,Partly Cloudy,216.0,57.19999999999999,1.17,-0.3800000000000001,2011.0
13.169999999999998,0.11999999999999744,9.0,2.0,2011-06-05,,,2011-06-05 15:30:00,21.22222222222222,Lake Trout,4.720000000000001,1.1200000000000006,1.4666666666666666,11.0,7.5,Sand Hole,6.0,1022.4100000000001,0.3100000000000591,summer,2011-06-05 08:00:00,2011-06-05 11:20:00,morning,2.2555555555555555,130.77777777777777,Partly Cloudy,340.9,1.2999999999999545,2.4099999999999997,0.6499999999999995,2011.0
15.65,2.580000000000002,1.0,2.0,2011-06-06,,,2011-06-06 21:00:00,26.0,Steelhead,1.6600000000000001,0.10000000000000009,0.4,1.0,2.5,Lower Harbor Lighthouse,6.0,1008.43,-1.4499999999999318,summer,2011-06-06 18:30:00,2011-06-06 19:45:00,evening,2.8,65.0,Partly Cloudy,122.3,-31.700000000000003,0.9400000000000001,0.02000000000000013,2011.0
12.49,1.5899999999999999,1.6666666666666667,1.6666666666666667,2011-06-12,,,2011-06-12 21:30:00,21.0,Lake Trout,1.44,-0.51,1.2102564102564102,2.333333333333333,2.583333333333333,Upper Harbor,6.0,1020.5200000000001,-0.049999999999954525,summer,2011-06-12 18:15:00,2011-06-12 19:00:00,evening,2.2666666666666666,132.66666666666666,Clear,102.6,13.199999999999989,0.97,-0.26,2011.0
14.65,0.4300000000000015,6.0,2.0,2011-06-14,,,2011-06-14 12:30:00,21.0,Lake Trout,3.9799999999999995,0.5099999999999993,1.5555555555555556,7.0,4.5,Shot Point,6.0,1021.6300000000001,0.20000000000015916,summer,2011-06-14 08:00:00,2011-06-14 11:00:00,morning,2.0,183.33333333333331,Overcast,165.2,-9.600000000000023,3.44,0.6499999999999999,2011.0
11.41,0.08999999999999986,1.6666666666666667,1.0,2011-06-18,,,2011-06-18 20:00:00,18.666666666666668,Lake Trout,2.69,0.48999999999999977,1.1904761904761905,2.6666666666666665,2.5,Sand Hole,6.0,1016.0200000000001,-0.07999999999992724,summer,2011-06-18 18:00:00,2011-06-18 18:45:00,evening,1.9666666666666668,176.66666666666666,Partly Cloudy,174.1,89.0,1.6199999999999999,0.30999999999999983,2011.0
8.99,-1.2300000000000004,5.0,1.0,2011-06-19,,,2011-06-19 10:30:00,19.0,Lake Trout,1.5699999999999998,0.5588888888888888,2.2857142857142856,8.0,3.5,Sand Hole,6.0,1014.05,-0.05000000000006821,summer,2011-06-19 07:00:00,2011-06-19 09:00:00,morning,2.02,172.0,Overcast,84.6,-3.2888888888888914,0.95,0.2124999999999999,2011.0
14.35,0.09999999999999964,5.0,2.0,2011-06-25,,,2011-06-25 11:30:00,20.4,Lake Trout,1.83,0.44999999999999996,1.6470588235294117,7.0,4.25,Sand Hole,6.0,1011.35,0.57000000000005,summer,2011-06-25 07:15:00,2011-06-25 10:15:00,morning,1.9,180.0,Clear,237.5,-2.5,0.6900000000000001,-0.009999999999999898,2011.0
12.379999999999999,0.7399999999999984,5.0,1.0,2011-06-26,,,2011-06-26 11:30:00,20.6,Lake Trout,1.4300000000000002,0.26000000000000023,2.0,7.0,3.5,Sand Hole,6.0,1015.93,0.8799999999999955,summer,2011-06-26 08:00:00,2011-06-26 09:30:00,morning,1.94,178.0,Overcast,203.5,77.8,0.82,0.19777777777777772,2011.0
16.93,1.9800000000000004,5.0,1.0,2011-07-02,,,2011-07-02 11:30:00,20.6,Lake Trout,1.81,0.19000000000000017,1.5555555555555556,7.0,4.5,Sand Hole,7.0,1011.15,0.36000000000001364,summer,2011-07-02 07:00:00,2011-07-02 10:00:00,morning,2.04,157.0,Overcast,237.5,-14.099999999999994,1.3,0.31000000000000005,2011.0
18.25,-0.3200000000000003,7.0,1.0,2011-07-03,,,2011-07-03 11:00:00,21.0,Lake Trout,4.04,0.5600000000000005,2.25,9.0,4.0,Sand Hole,7.0,1016.72,0.11000000000001364,summer,2011-07-03 07:00:00,2011-07-03 09:00:00,morning,2.0,185.7142857142857,Partly Cloudy,292.5,4.600000000000023,2.16,0.26000000000000023,2011.0
14.01,0.19000000000000128,4.0,2.0,2011-07-06,,,2011-07-06 21:30:00,20.5,Lake Trout,1.33,-0.9099999999999997,1.4285714285714286,5.0,3.5,Sand Hole,7.0,1018.3100000000001,-0.2899999999999636,summer,2011-07-06 18:00:00,2011-07-06 19:00:00,evening,2.0,181.25,Partly Cloudy,118.7,26.799999999999997,1.01,-0.49,2011.0
20.23,-1.6600000000000001,1.0,1.0,2011-07-07,,,2011-07-07 21:30:00,27.0,Lake Trout,3.3,0.5199999999999996,0.3333333333333333,1.0,3.0,Lower Harbor Lighthouse,7.0,1013.8799999999999,-0.6700000000000728,summer,2011-07-07 18:30:00,2011-07-07 20:15:00,evening,2.7,60.0,Partly Cloudy,170.2,-97.30000000000001,2.2199999999999998,0.7899999999999996,2011.0
12.18,0.09999999999999964,5.0,3.0,2011-07-09,,,2011-07-09 11:30:00,20.8,Lake Trout,1.31,-0.030000000000000027,1.5555555555555556,7.0,4.5,Sand Hole,7.0,1015.51,0.08999999999991815,summer,2011-07-09 07:00:00,2011-07-09 08:30:00,morning,2.0,180.0,Partly Cloudy,231.6,2.0999999999999943,0.9199999999999999,-2.220446049250313e-16,2011.0
15.319999999999999,0.5399999999999974,5.0,1.0,2011-07-14,,,2011-07-14 20:30:00,21.8,Lake Trout,1.19,-0.020000000000000018,3.5,7.0,2.0,Lower Harbor Breakwall,7.0,1019.14,-0.5300000000000864,summer,2011-07-14 18:30:00,2011-07-14 19:30:00,evening,2.8,60.0,Partly Cloudy,161.3,54.80000000000001,0.64,-0.15000000000000002,2011.0
19.14,-0.21000000000000085,6.0,2.0,2011-07-16,,,2011-07-16 12:30:00,21.666666666666668,Lake Trout,3.3600000000000003,0.6200000000000006,3.333333333333333,10.0,3.0,Lower Harbor Breakwall,7.0,1015.3199999999999,0.2099999999999227,summer,2011-07-16 09:30:00,2011-07-16 11:30:00,morning,2.7999999999999994,60.0,Partly Cloudy,180.5,-14.199999999999989,1.81,0.51,2011.0
14.65,0.14000000000000057,5.545454545454546,1.9090909090909087,2011-07-24,,,2011-07-24 10:00:00,21.0,Lake Trout,1.95,-0.07000000000000006,2.772727272727273,7.818181818181818,2.909090909090909,Lower Harbor Breakwall,7.0,1017.24,-0.12000000000000455,summer,2011-07-24 08:00:00,2011-07-24 10:00:00,morning,2.8,61.36363636363637,Overcast,304.9,-9.300000000000011,0.93,-0.010000000000000009,2011.0
22.04,-0.060000000000002274,10.0,2.0,2011-07-30,,,2011-07-30 13:00:00,20.7,Lake Trout,6.529999999999999,-0.05000000000000071,2.333333333333333,14.0,6.0,Lower Harbor Breakwall,7.0,1017.51,0.14999999999997726,summer,2011-07-30 07:00:00,2011-07-30 09:30:00,morning,2.7,62.0,Partly Cloudy,241.0,0.19999999999998863,4.2,-0.040000000000000036,2011.0
21.69,-0.3299999999999983,1.0,1.0,2011-07-31,,,2011-07-31 19:00:00,23.0,Lake Trout,2.46,-0.5300000000000002,1.3333333333333333,2.0,1.5,Lower Harbor Breakwall,7.0,1017.0600000000001,-0.13999999999998636,summer,2011-07-31 17:30:00,2011-07-31 18:15:00,evening,2.7,60.0,Partly Cloudy,79.4,23.300000000000004,1.52,-0.16999999999999993,2011.0
22.330000000000002,-0.4800000000000004,8.0,2.0,2011-08-01,,,2011-08-01 21:00:00,20.75,Lake Trout,1.6300000000000001,-0.3899999999999999,3.6666666666666665,11.0,3.0,Lower Harbor Lighthouse,8.0,1015.6299999999999,-0.36000000000012733,summer,2011-08-01 18:00:00,2011-08-01 20:00:00,evening,2.8,65.0,Partly Cloudy,102.1,50.39999999999999,1.24,-0.06000000000000005,2011.0
23.66,1.9199999999999982,4.0,1.0,2011-08-02,,,2011-08-02 20:30:00,21.25,Lake Trout,3.35,1.02,2.0,5.0,2.5,Lower Harbor Breakwall,8.0,1004.9200000000001,-0.5499999999999545,summer,2011-08-02 18:00:00,2011-08-02 20:00:00,evening,2.8,58.75,Clear,211.9,61.0,2.02,0.42999999999999994,2011.0
21.28,0.5899999999999999,15.0,3.0,2011-08-06,,,2011-08-06 14:30:00,20.53333333333333,Lake Trout,2.67,0.08999999999999986,2.6666666666666665,20.0,7.5,Shot Point,8.0,1012.03,-0.12000000000000455,summer,2011-08-06 07:00:00,2011-08-06 11:00:00,morning,2.0,185.0,Partly Cloudy,200.7,-18.400000000000006,1.42,-0.030000000000000027,2011.0
15.98,0.8600000000000012,7.0,3.0,2011-08-08,,,2011-08-08 14:00:00,19.714285714285715,Lake Trout,1.2200000000000002,-0.2699999999999998,1.8461538461538465,12.0,6.5,Shot Point,8.0,1010.51,-0.12000000000011823,summer,2011-08-08 07:30:00,2011-08-08 10:30:00,morning,2.1142857142857143,166.42857142857142,Partly Cloudy,241.0,-25.5,0.79,-0.14,2011.0
21.580000000000002,1.2700000000000031,1.0,1.0,2011-08-11,,,2011-08-11 21:30:00,21.0,Lake Trout,2.18,-0.6099999999999999,0.2857142857142857,1.0,3.5,Upper Harbor,8.0,1012.39,-0.10000000000002274,summer,2011-08-11 18:00:00,2011-08-11 19:00:00,evening,2.1,170.0,Clear,74.5,-15.5,1.34,-0.8299999999999998,2011.0
17.15,0.16999999999999815,14.0,4.0,2011-08-13,,,2011-08-13 14:00:00,20.0,Lake Trout,1.41,0.039999999999999813,2.857142857142857,20.0,7.0,Shot Point,8.0,1013.4799999999999,0.27999999999985903,summer,2011-08-13 07:00:00,2011-08-13 11:30:00,morning,1.9,185.0,Overcast,257.9,-40.60000000000002,0.65,-0.06999999999999995,2011.0
,,2.0,1.0,2011-08-14,,,2011-08-14 20:30:00,22.5,Lake Trout,,,1.5,3.0,2.0,Chocolay,8.0,,,summer,2011-08-14 18:30:00,2011-08-14 19:45:00,evening,2.7,65.0,Clear,,,,,2011.0
25.830000000000002,-0.3599999999999959,2.0,2.0,2011-08-16,,,2011-08-16 21:30:00,23.0,Lake Trout,7.739999999999999,2.3099999999999996,1.2,3.0,2.5,Chocolay,8.0,1015.26,-0.44000000000005457,summer,2011-08-16 19:00:00,2011-08-16 20:30:00,evening,2.8,65.0,Partly Cloudy,186.2,-6.700000000000017,4.82,2.1300000000000003,2011.0
18.25,-0.1999999999999993,2.0,2.0,2011-08-22,,,2011-08-22 21:30:00,22.0,Lake Trout,2.06,0.04999999999999982,0.6666666666666666,2.0,3.0,Lower Harbor Lighthouse,8.0,1015.1700000000001,-0.5399999999999636,summer,2011-08-22 18:30:00,2011-08-22 20:30:00,evening,2.6,65.0,Partly Cloudy,112.9,30.60000000000001,1.7,0.44999999999999996,2011.0
16.27,0.3299999999999983,4.0,3.0,2011-08-27,,,2011-08-27 11:30:00,21.5,Lake Trout,3.35,0.31999999999999984,2.0,7.0,3.5,Upper Harbor,8.0,1017.64,0.8299999999999272,summer,2011-08-27 08:00:00,2011-08-27 10:30:00,morning,2.0,178.75,Partly Cloudy,326.7,-3.1999999999999886,1.86,0.3500000000000001,2011.0
16.98,0.120000000000001,13.0,3.0,2011-09-03,,,2011-09-03 15:00:00,20.46153846153846,Lake Trout,2.0100000000000002,0.7700000000000002,2.25,18.0,8.0,Shot Point,9.0,1014.79,0.2899999999999636,fall,2011-09-03 07:00:00,2011-09-03 09:45:00,morning,2.0,186.15384615384616,Partly Cloudy,235.9,-10.900000000000006,1.3800000000000001,0.5800000000000001,2011.0
18.32,-0.8200000000000003,4.0,4.0,2011-09-08,,,2011-09-08 20:30:00,23.5,Lake Trout,2.13,0.06999999999999984,2.0,5.0,2.5,Upper Harbor,9.0,1022.7299999999999,-0.9300000000001774,fall,2011-09-08 18:00:00,2011-09-08 19:30:00,evening,2.0,180.0,Clear,57.9,2.3999999999999986,0.96,0.09999999999999998,2011.0
18.240000000000002,0.6000000000000014,27.0,4.0,2011-09-10,,,2011-09-10 15:30:00,22.03703703703704,Lake Trout,2.17,0.3699999999999999,4.352941176470588,37.0,8.5,Shot Point,9.0,1019.9100000000001,0.0,fall,2011-09-10 07:00:00,2011-09-10 15:00:00,afternoon,2.0,180.0,Clear,55.6,-40.199999999999996,1.34,0.07000000000000006,2011.0
20.72,0.029999999999997584,1.0,3.0,2011-09-11,,,2011-09-11 14:00:00,20.0,Lake Trout,6.83,1.5,0.1666666666666666,1.0,6.0,White Rocks,9.0,1013.5200000000001,-0.10000000000002274,fall,2011-09-11 08:00:00,2011-09-11 11:30:00,morning,2.1,175.0,Partly Cloudy,255.6,-8.799999999999983,3.8600000000000003,1.4000000000000004,2011.0
8.0,0.6299999999999999,2.0,1.0,2011-09-17,,,2011-09-17 12:30:00,22.5,Lake Trout,1.29,-0.24,0.5714285714285714,2.0,3.5,Lower Harbor Breakwall,9.0,1029.6200000000001,0.540000000000191,fall,2011-09-17 09:00:00,2011-09-17 11:30:00,morning,2.6500000000000004,55.0,Overcast,215.4,-28.19999999999999,0.62,-0.41000000000000003,2011.0
13.38,0.9000000000000004,15.0,3.0,2011-09-26,,,2011-09-26 15:00:00,23.53333333333333,Lake Trout,1.77,-0.69,2.2857142857142856,16.0,7.0,Upper Harbor,9.0,1015.5799999999999,-0.39000000000010004,fall,2011-09-26 08:00:00,2011-09-26 11:00:00,morning,2.1,180.0,Partly Cloudy,305.8,-10.599999999999966,0.71,-0.45999999999999996,2011.0
6.4,0.6500000000000004,5.0,2.0,2011-10-02,,,2011-10-02 12:00:00,22.4,Lake Trout,0.79,-0.47,2.25,9.0,4.0,Upper Harbor,10.0,1024.76,0.0,fall,2011-10-02 08:00:00,2011-10-02 09:45:00,morning,2.1,180.0,Partly Cloudy,265.1,-49.099999999999966,0.6166666666666667,-0.15000000000000002,2011.0
17.990000000000002,-0.41999999999999815,5.0,1.0,2011-10-09,,,2011-10-09 12:00:00,22.2,Lake Trout,3.4799999999999995,-1.790000000000001,1.75,7.0,4.0,Lower Harbor Lighthouse,10.0,1024.3200000000002,0.6100000000001273,fall,2011-10-09 08:00:00,2011-10-09 11:15:00,morning,2.7,65.0,Partly Cloudy,189.0,-36.099999999999994,1.19,-1.25,2011.0
10.17,0.20999999999999908,5.5,1.5,2011-10-10,,,2011-10-10 20:30:00,22.08333333333333,Lake Trout,1.0699999999999998,-0.5,2.7,8.0,3.0416666666666665,Lower Harbor Breakwall,10.0,1024.8,-0.37999999999988177,fall,2011-10-10 16:30:00,2011-10-10 08:45:00,morning,2.7916666666666665,70.0,Partly Cloudy,225.3,1.8000000000000114,0.7888888888888889,-0.3011111111111112,2011.0
16.52,0.0799999999999983,5.2,1.6,2011-10-12,,,2011-10-12 19:30:00,23.8,Lake Trout,5.45,0.9500000000000002,3.2,8.4,2.7,Lower Harbor Breakwall,10.0,1011.9799999999999,-0.34000000000003183,fall,2011-10-12 17:00:00,2011-10-12 17:25:00,afternoon,2.84,60.0,Partly Cloudy,184.3,7.200000000000017,3.78,0.79,2011.0
14.1,0.7599999999999998,5.0,1.0,2011-10-13,,,2011-10-13 17:30:00,22.2,Lake Trout,2.8899999999999997,-1.4400000000000004,3.6,9.0,2.5,Lower Harbor Breakwall,10.0,1001.85,-1.07000000000005,fall,2011-10-13 15:00:00,2011-10-13 16:30:00,afternoon,2.8,53.8,Rain,192.3,41.60000000000002,1.9899999999999998,-1.5100000000000002,2011.0
,,2.0,2.0,2011-10-22,,,2011-10-22 12:00:00,25.5,Lake Trout,,,1.1428571428571428,4.0,3.5,Lower Harbor Breakwall,10.0,,,fall,2011-10-22 08:30:00,2011-10-22 10:30:00,morning,2.8,50.0,Partly Cloudy,,,,,2011.0
4.677777777777778,0.2777777777777777,5.0,1.0,2011-10-27,,,2011-10-27 17:00:00,23.0,Lake Trout,3.5555555555555554,-0.6555555555555559,3.6,9.0,2.5,Lower Harbor Breakwall,10.0,1018.0,0.15555555555556566,fall,2011-10-27 14:30:00,2011-10-27 16:00:00,afternoon,2.8,52.8,Partly Cloudy,10.555555555555555,-42.44444444444444,1.688888888888889,0.25555555555555576,2011.0
7.866666666666666,0.5999999999999988,7.533333333333333,1.5333333333333334,2011-10-28,,,2011-10-28 18:00:00,22.466666666666665,Lake Trout,4.977777777777778,0.0777777777777775,6.566666666666666,13.133333333333333,2.0,Lower Harbor Lighthouse,10.0,1018.3000000000001,-0.9222222222221035,fall,2011-10-28 16:00:00,2011-10-28 16:45:00,afternoon,2.8,64.2,Partly Cloudy,240.66666666666666,-3.7777777777778,2.9444444444444446,0.08888888888888902,2011.0
0.7222222222222222,-0.0888888888888889,7.533333333333333,2.466666666666667,2011-10-29,,,2011-10-29 12:30:00,22.933333333333334,Lake Trout,2.5777777777777775,0.5666666666666664,4.311111111111112,15.066666666666666,3.533333333333333,Lower Harbor Lighthouse,10.0,1016.688888888889,0.2666666666668789,fall,2011-10-29 08:30:00,2011-10-29 11:45:00,morning,2.8,64.86666666666666,Partly Cloudy,249.88888888888889,-10.888888888888886,1.9888888888888887,0.6638888888888888,2011.0
3.0444444444444443,0.2111111111111108,15.0,2.0,2011-10-30,,,2011-10-30 12:30:00,25.466666666666665,Lake Trout,2.6888888888888887,-1.1000000000000005,5.142857142857143,18.0,3.5,Chocolay,10.0,1018.7222222222222,-0.022222222222353594,fall,2011-10-30 09:00:00,2011-10-30 12:15:00,morning,2.8,58.266666666666666,Partly Cloudy,235.22222222222223,-7.555555555555543,1.6444444444444446,-0.6555555555555552,2011.0
6.12,0.07000000000000028,5.0,1.0,2011-11-04,,,2011-11-04 17:30:00,24.4,Lake Trout,1.78,-0.24,3.2,8.0,2.5,Lower Harbor Lighthouse,11.0,1027.8799999999999,0.03999999999996362,fall,2011-11-04 15:00:00,2011-11-04 16:00:00,afternoon,2.8,60.6,Partly Cloudy,123.1,-46.0,1.3800000000000001,-0.10999999999999988,2011.0
3.79,-0.4800000000000004,4.0,1.0,2011-11-05,,,2011-11-05 17:30:00,22.25,Lake Trout,8.11,-0.8600000000000012,2.4,6.0,2.5,Lower Harbor Breakwall,11.0,1023.29,0.06999999999993634,fall,2011-11-05 15:00:00,2011-11-05 10:30:00,morning,2.8,54.0,Partly Cloudy,200.2,-5.600000000000023,3.88,-0.5900000000000007,2011.0
3.08,0.17000000000000037,4.0,1.0,2011-11-08,,,2011-11-08 16:30:00,24.5,Lake Trout,1.7600000000000002,-0.3099999999999996,1.4,7.0,5.0,Lower Harbor Breakwall,11.0,1024.3600000000001,0.3400000000001455,fall,2011-11-08 11:30:00,2011-11-08 13:00:00,afternoon,2.8,54.0,Partly Cloudy,254.0,-34.80000000000001,1.24,0.15999999999999992,2011.0
1.4300000000000002,-0.06999999999999984,4.0,1.0,2011-11-12,,,2011-11-12 11:30:00,22.0,Lake Trout,4.82,-0.040000000000000036,2.5,5.0,2.0,Lower Harbor Breakwall,11.0,1002.86,0.17999999999994998,fall,2011-11-12 09:30:00,2011-11-12 10:00:00,morning,2.8,56.0,Partly Cloudy,259.9,-5.600000000000023,2.61,0.1599999999999997,2011.0
10.18,-0.22000000000000064,2.0,1.0,2012-03-11,,,2012-03-11 11:30:00,16.5,Coho,8.09,-0.8000000000000007,1.2,3.0,2.5,Lower Harbor Lighthouse,3.0,1014.1200000000001,0.5700000000001637,spring,2012-03-11 09:00:00,2012-03-11 10:15:00,morning,2.7,70.0,Clear,262.7,10.399999999999977,3.3200000000000003,-1.0999999999999996,2012.0
6.22,-2.88,1.0,2.0,2012-03-22,,,2012-03-22 20:30:00,24.0,Lake Trout,3.66,2.05,0.3333333333333333,1.0,3.0,Chocolay,3.0,1024.08,0.14999999999997726,spring,2012-03-22 17:30:00,2012-03-22 18:00:00,evening,2.8,60.0,Partly Cloudy,161.3,79.10000000000001,2.1900000000000004,1.1500000000000004,2012.0
3.63,-0.3799999999999999,1.0,1.0,2012-03-24,,,2012-03-24 14:00:00,24.0,Lake Trout,2.6100000000000003,0.8000000000000003,0.1666666666666666,1.0,6.0,Lower Harbor Lighthouse,3.0,1015.2,-0.02999999999985903,spring,2012-03-24 08:00:00,2012-03-24 10:15:00,morning,2.7,65.0,Clear,315.2,28.5,2.08,0.8,2012.0
7.06,1.8999999999999995,1.0,1.0,2012-04-15,,,2012-04-15 12:30:00,23.0,Lake Trout,1.46,0.55,0.4,1.0,2.5,Lower Harbor Lighthouse,4.0,1007.96,0.16000000000008185,spring,2012-04-15 10:00:00,2012-04-15 10:45:00,morning,2.7,62.0,Clear,253.1,108.4,1.07,0.5700000000000001,2012.0
14.819999999999999,1.7699999999999978,10.0,3.0,2012-05-13,,,2012-05-13 12:00:00,24.5,Lake Trout,6.279999999999999,-0.7800000000000002,3.583333333333333,15.0,4.2,Sand Hole,5.0,1024.1799999999998,0.019999999999754436,spring,2012-05-13 08:00:00,2012-05-13 12:00:00,morning,2.5,122.0,Partly Cloudy,251.0,4.599999999999994,3.6700000000000004,-0.6299999999999994,2012.0
15.430000000000001,0.9400000000000013,1.0,3.0,2012-05-14,,,2012-05-14 17:00:00,22.0,Lake Trout,3.34,-0.56,1.6,4.0,2.5,Chocolay,5.0,1014.25,-0.029999999999972715,spring,2012-05-14 14:30:00,2012-05-14 16:30:00,afternoon,2.5,55.0,Clear,20.3,-159.5,1.73,-0.69,2012.0
12.41,0.3200000000000003,1.0,1.0,2012-05-15,,,2012-05-15 12:30:00,23.0,Lake Trout,1.56,-1.1199999999999997,0.4,1.0,2.5,Lower Harbor Lighthouse,5.0,1008.5899999999999,-0.43000000000017735,spring,2012-05-15 10:00:00,2012-05-15 10:30:00,morning,2.6,65.0,Clear,263.0,102.6,0.74,-0.76,2012.0
9.66,0.21000000000000085,4.0,4.0,2012-05-22,,,2012-05-22 21:30:00,21.75,Lake Trout,3.08,0.040000000000000036,1.1428571428571428,4.0,3.5,Lower Harbor Lighthouse,5.0,1017.7700000000001,0.09000000000014552,spring,2012-05-22 18:00:00,2012-05-22 20:00:00,evening,2.6,57.5,Overcast,159.1,17.900000000000006,1.5,0.20999999999999996,2012.0
19.8625,1.2736111111111121,5.0,2.0,2012-05-25,,,2012-05-25 20:00:00,24.6,Lake Trout,6.16,-1.862222222222222,1.0,5.0,5.0,Lower Harbor Lighthouse,5.0,1012.6700000000001,0.8144444444444616,spring,2012-05-25 15:00:00,2012-05-25 17:00:00,afternoon,2.7,65.0,Partly Cloudy,244.1,-6.2333333333333485,3.22,-1.468888888888889,2012.0
,,12.0,4.0,2012-05-26,,,2012-05-26 14:00:00,22.33333333333333,Lake Trout,,,2.4285714285714284,17.0,7.0,Shot Point,5.0,,,spring,2012-05-26 07:00:00,2012-05-26 10:30:00,morning,2.2,187.5,Overcast,,,,,2012.0
,,1.0,2.0,2012-05-27,,,2012-05-27 15:30:00,28.0,Lake Trout,,,0.6666666666666666,1.0,1.5,Lower Harbor Lighthouse,5.0,,,spring,2012-05-27 14:00:00,2012-05-27 14:30:00,afternoon,2.8,65.0,Overcast,,,,,2012.0
,,2.0,3.0,2012-05-28,,,2012-05-28 13:00:00,29.5,Steelhead,,,0.7272727272727273,4.0,5.5,Lower Harbor Lighthouse,5.0,,,spring,2012-05-28 07:30:00,2012-05-28 12:15:00,morning,2.7,67.5,Overcast,,,,,2012.0
5.6899999999999995,1.5199999999999996,4.0,2.0,2012-06-01,,,2012-06-01 12:00:00,23.25,Lake Trout,1.0699999999999998,0.38111111111111096,1.75,7.0,4.0,Lower Harbor Lighthouse,6.0,1016.51,0.2899999999999636,summer,2012-06-01 08:00:00,2012-06-01 11:00:00,morning,2.6,67.5,Partly Cloudy,269.6,24.350000000000023,0.5777777777777778,0.1492063492063493,2012.0
20.36,-0.5500000000000007,6.25,3.875,2012-06-09,,,2012-06-09 21:30:00,21.875,Lake Trout,4.59,0.79,2.439583333333333,9.875,4.4375,Lower Harbor Lighthouse,6.0,1008.22,0.30999999999994543,summer,2012-06-09 17:30:00,2012-06-09 19:00:00,evening,2.7,68.125,Clear,76.0,-6.700000000000003,2.92,0.46999999999999975,2012.0
13.459999999999999,-1.4400000000000013,5.0,4.0,2012-06-16,,,2012-06-16 11:30:00,21.6,Lake Trout,1.6300000000000001,-0.050000000000000044,1.5555555555555556,7.0,4.5,Lower Harbor Lighthouse,6.0,1018.5799999999999,0.13999999999998636,summer,2012-06-16 07:00:00,2012-06-16 09:30:00,morning,2.6,66.0,Partly Cloudy,247.55555555555554,53.75555555555553,1.03,0.019999999999999796,2012.0
18.15,-0.16000000000000014,8.0,2.0,2012-06-26,,,2012-06-26 22:00:00,22.625,Lake Trout,2.15,-0.33000000000000007,3.142857142857143,11.0,3.5,Lower Harbor Lighthouse,6.0,1016.3799999999999,-0.16000000000008185,summer,2012-06-26 18:30:00,2012-06-26 20:00:00,evening,2.7,69.375,Partly Cloudy,63.8,-18.5,1.22,0.18999999999999995,2012.0
17.619999999999997,-0.3000000000000007,5.0,4.0,2012-06-30,,,2012-06-30 21:30:00,22.6,Lake Trout,3.3600000000000003,1.2300000000000004,1.777777777777778,8.0,4.5,Sand Hole,6.0,1011.5799999999999,0.08999999999991815,summer,2012-06-30 17:00:00,2012-06-30 20:00:00,evening,2.2,179.0,Clear,92.1,-12.700000000000003,2.71,1.09,2012.0
15.98,0.7200000000000006,14.0,4.0,2012-07-01,,,2012-07-01 11:30:00,21.785714285714285,Lake Trout,1.2777777777777777,0.6177777777777778,2.8,14.0,5.0,Shot Point,7.0,1014.3,0.36000000000001364,summer,2012-07-01 06:30:00,2012-07-01 09:30:00,morning,2.1,176.78571428571428,Partly Cloudy,204.11111111111111,40.51111111111112,0.9222222222222223,0.6322222222222222,2012.0
16.56,-0.19000000000000128,7.0,4.0,2012-07-08,,,2012-07-08 11:30:00,21.571428571428573,Lake Trout,0.9,-0.27000000000000013,1.5555555555555556,7.0,4.5,Shot Point,7.0,1020.8799999999999,0.2399999999998954,summer,2012-07-08 07:00:00,2012-07-08 09:30:00,morning,2.1,178.57142857142858,Partly Cloudy,277.7,-22.19999999999999,0.54,-0.15000000000000002,2012.0
