date,start_time,end_time,time,year,month,hours_fishing,time_period,season,caught,hooked,air_temp,weather,wind_level,wind_dir,trolling_speed,water_depth,fish_length,fish_type,crew_count,hook_rate,location
2011-08-22,2011-08-22 18:30:00,2011-08-22 21:30:00,2011-08-22 20:30:00,2011.0,8.0,3.0,evening,summer,2.0,2.0,66.0,Partly Cloudy,2.5,SouthEast,2.6,65.0,22.0,Lake Trout,2.0,0.6666666666666666,Lower Harbor Lighthouse
2011-08-27,2011-08-27 08:00:00,2011-08-27 11:30:00,2011-08-27 10:30:00,2011.0,8.0,3.5,morning,summer,4.0,7.0,67.0,Partly Cloudy,5.5,NorthWest,2.0,178.75,21.5,Lake Trout,3.0,2.0,Upper Harbor
2011-09-03,2011-09-03 07:00:00,2011-09-03 15:00:00,2011-09-03 09:45:00,2011.0,9.0,8.0,morning,fall,13.0,18.0,65.0,Partly Cloudy,1.5,South,2.0,186.15384615384616,20.46153846153846,Lake Trout,3.0,2.25,Shot Point
2011-09-08,2011-09-08 18:00:00,2011-09-08 20:30:00,2011-09-08 19:30:00,2011.0,9.0,2.5,evening,fall,4.0,5.0,68.0,Clear,0.5,SouthWest,2.0,180.0,23.5,Lake Trout,4.0,2.0,Upper Harbor
2011-09-10,2011-09-10 07:00:00,2011-09-10 15:30:00,2011-09-10 15:00:00,2011.0,9.0,8.5,afternoon,fall,27.0,37.0,65.0,Clear,0.5,SouthWest,2.0,180.0,22.037037037037038,Lake Trout,4.0,4.352941176470588,Shot Point
2011-09-11,2011-09-11 08:00:00,2011-09-11 14:00:00,2011-09-11 11:30:00,2011.0,9.0,6.0,morning,fall,1.0,1.0,68.0,Partly Cloudy,1.5,SouthEast,2.1,175.0,20.0,Lake Trout,3.0,0.16666666666666666,White Rocks
2011-09-17,2011-09-17 09:00:00,2011-09-17 12:30:00,2011-09-17 11:30:00,2011.0,9.0,3.5,morning,fall,2.0,2.0,62.0,Overcast,2.5,South,2.6500000000000004,55.0,22.5,Lake Trout,1.0,0.5714285714285714,Lower Harbor Breakwall
2011-09-26,2011-09-26 08:00:00,2011-09-26 15:00:00,2011-09-26 11:00:00,2011.0,9.0,7.0,morning,fall,15.0,16.0,65.0,Partly Cloudy,2.5,South,2.1,180.0,23.533333333333335,Lake Trout,3.0,2.2857142857142856,Upper Harbor
2011-10-02,2011-10-02 08:00:00,2011-10-02 12:00:00,2011-10-02 09:45:00,2011.0,10.0,4.0,morning,fall,5.0,9.0,64.0,Partly Cloudy,2.5,South,2.1,180.0,22.4,Lake Trout,2.0,2.25,Upper Harbor
2011-10-09,2011-10-09 08:00:00,2011-10-09 12:00:00,2011-10-09 11:15:00,2011.0,10.0,4.0,morning,fall,5.0,7.0,62.0,Partly Cloudy,3.5,West,2.7,65.0,22.2,Lake Trout,1.0,1.75,Lower Harbor Lighthouse
2011-10-10,2011-10-10 16:30:00,2011-10-10 20:30:00,2011-10-10 08:45:00,2011.0,10.0,3.0416666666666665,morning,fall,5.5,8.0,61.083333333333336,Partly Cloudy,3.5,NorthWest,2.7916666666666665,70.0,22.083333333333332,Lake Trout,1.5,2.6999999999999997,Lower Harbor Breakwall
2011-10-12,2011-10-12 17:00:00,2011-10-12 19:30:00,2011-10-12 17:25:00,2011.0,10.0,2.7,afternoon,fall,5.2,8.4,62.6,Partly Cloudy,3.7,South,2.84,60.0,23.8,Lake Trout,1.6,3.2,Lower Harbor Breakwall
2011-10-13,2011-10-13 15:00:00,2011-10-13 17:30:00,2011-10-13 16:30:00,2011.0,10.0,2.5,afternoon,fall,5.0,9.0,63.0,Rain,1.5,South,2.8,53.8,22.2,Lake Trout,1.0,3.6,Lower Harbor Breakwall
2011-10-22,2011-10-22 08:30:00,2011-10-22 12:00:00,2011-10-22 10:30:00,2011.0,10.0,3.5,morning,fall,2.0,4.0,63.0,Partly Cloudy,1.5,South,2.8,50.0,25.5,Lake Trout,2.0,1.1428571428571428,Lower Harbor Breakwall
2011-10-27,2011-10-27 14:30:00,2011-10-27 17:00:00,2011-10-27 16:00:00,2011.0,10.0,2.5,afternoon,fall,5.0,9.0,63.0,Partly Cloudy,7.5,North,2.8,52.8,23.0,Lake Trout,1.0,3.6,Lower Harbor Breakwall
2011-10-28,2011-10-28 16:00:00,2011-10-28 18:00:00,2011-10-28 16:45:00,2011.0,10.0,2.0,afternoon,fall,7.533333333333333,13.133333333333333,63.0,Partly Cloudy,4.5,SouthWest,2.8,64.2,22.466666666666665,Lake Trout,1.5333333333333334,6.566666666666666,Lower Harbor Lighthouse
2011-10-29,2011-10-29 08:30:00,2011-10-29 12:30:00,2011-10-29 11:45:00,2011.0,10.0,3.533333333333333,morning,fall,7.533333333333333,15.066666666666666,63.0,Partly Cloudy,4.5,West,2.8,64.86666666666666,22.933333333333334,Lake Trout,2.466666666666667,4.311111111111112,Lower Harbor Lighthouse
2011-10-30,2011-10-30 09:00:00,2011-10-30 12:30:00,2011-10-30 12:15:00,2011.0,10.0,3.5,morning,fall,15.0,18.0,63.0,Partly Cloudy,6.8,SouthWest,2.8,58.266666666666666,25.466666666666665,Lake Trout,2.0,5.142857142857143,Chocolay
2011-11-04,2011-11-04 15:00:00,2011-11-04 17:30:00,2011-11-04 16:00:00,2011.0,11.0,2.5,afternoon,fall,5.0,8.0,60.0,Partly Cloudy,6.5,SouthWest,2.8,60.6,24.4,Lake Trout,1.0,3.2,Lower Harbor Lighthouse
2011-11-05,2011-11-05 15:00:00,2011-11-05 17:30:00,2011-11-05 10:30:00,2011.0,11.0,2.5,morning,fall,4.0,6.0,60.0,Partly Cloudy,15.0,SouthWest,2.8,54.0,22.25,Lake Trout,1.0,2.4,Lower Harbor Breakwall
2011-11-08,2011-11-08 11:30:00,2011-11-08 16:30:00,2011-11-08 13:00:00,2011.0,11.0,5.0,afternoon,fall,4.0,7.0,60.0,Partly Cloudy,6.5,NorthEast,2.8,54.0,24.5,Lake Trout,1.0,1.4,Lower Harbor Breakwall
2011-11-12,2011-11-12 09:30:00,2011-11-12 11:30:00,2011-11-12 10:00:00,2011.0,11.0,2.0,morning,fall,4.0,5.0,55.0,Partly Cloudy,6.0,SouthWest,2.8,56.0,22.0,Lake Trout,1.0,2.5,Lower Harbor Breakwall
2012-03-11,2012-03-11 09:00:00,2012-03-11 11:30:00,2012-03-11 10:15:00,2012.0,3.0,2.5,morning,spring,2.0,3.0,48.0,Clear,6.0,SouthWest,2.7,70.0,16.5,Coho,1.0,1.2,Lower Harbor Lighthouse
2012-03-22,2012-03-22 17:30:00,2012-03-22 20:30:00,2012-03-22 18:00:00,2012.0,3.0,3.0,evening,spring,1.0,1.0,51.0,Partly Cloudy,1.0,South,2.8,60.0,24.0,Lake Trout,2.0,0.3333333333333333,Chocolay
2012-03-24,2012-03-24 08:00:00,2012-03-24 14:00:00,2012-03-24 10:15:00,2012.0,3.0,6.0,morning,spring,1.0,1.0,54.0,Clear,5.0,SouthEast,2.7,65.0,24.0,Lake Trout,1.0,0.16666666666666666,Lower Harbor Lighthouse
2012-04-15,2012-04-15 10:00:00,2012-04-15 12:30:00,2012-04-15 10:45:00,2012.0,4.0,2.5,morning,spring,1.0,1.0,54.0,Clear,5.0,NorthEast,2.7,62.0,23.0,Lake Trout,1.0,0.4,Lower Harbor Lighthouse
2012-05-13,2012-05-13 08:00:00,2012-05-13 12:00:00,2012-05-13 12:00:00,2012.0,5.0,4.2,morning,spring,10.0,15.0,60.4,Partly Cloudy,9.4,SouthWest,2.5,122.0,24.5,Lake Trout,3.0,3.5833333333333335,Sand Hole
2012-05-14,2012-05-14 14:30:00,2012-05-14 17:00:00,2012-05-14 16:30:00,2012.0,5.0,2.5,afternoon,spring,1.0,4.0,62.0,Clear,3.0,East,2.5,55.0,22.0,Lake Trout,3.0,1.6,Chocolay
2012-05-15,2012-05-15 10:00:00,2012-05-15 12:30:00,2012-05-15 10:30:00,2012.0,5.0,2.5,morning,spring,1.0,1.0,55.0,Clear,5.0,NorthEast,2.6,65.0,23.0,Lake Trout,1.0,0.4,Lower Harbor Lighthouse
2012-05-22,2012-05-22 18:00:00,2012-05-22 21:30:00,2012-05-22 20:00:00,2012.0,5.0,3.5,evening,spring,4.0,4.0,64.0,Overcast,3.0,SouthEast,2.6,57.5,21.75,Lake Trout,4.0,1.1428571428571428,Lower Harbor Lighthouse
2012-05-25,2012-05-25 15:00:00,2012-05-25 20:00:00,2012-05-25 17:00:00,2012.0,5.0,5.0,afternoon,spring,5.0,5.0,64.0,Partly Cloudy,13.0,North,2.7,65.0,24.6,Lake Trout,2.0,1.0,Lower Harbor Lighthouse
2012-05-26,2012-05-26 07:00:00,2012-05-26 14:00:00,2012-05-26 10:30:00,2012.0,5.0,7.0,morning,spring,12.0,17.0,64.0,Overcast,3.0,East,2.2,187.5,22.333333333333332,Lake Trout,4.0,2.4285714285714284,Shot Point
2012-05-27,2012-05-27 14:00:00,2012-05-27 15:30:00,2012-05-27 14:30:00,2012.0,5.0,1.5,afternoon,spring,1.0,1.0,64.0,Overcast,19.0,South,2.8,65.0,28.0,Lake Trout,2.0,0.6666666666666666,Lower Harbor Lighthouse
2012-05-28,2012-05-28 07:30:00,2012-05-28 13:00:00,2012-05-28 12:15:00,2012.0,5.0,5.5,morning,spring,2.0,4.0,65.0,Overcast,7.0,South,2.7,67.5,29.5,Steelhead,3.0,0.7272727272727273,Lower Harbor Lighthouse
2012-06-01,2012-06-01 08:00:00,2012-06-01 12:00:00,2012-06-01 11:00:00,2012.0,6.0,4.0,morning,summer,4.0,7.0,64.0,Partly Cloudy,3.0,SouthWest,2.6,67.5,23.25,Lake Trout,2.0,1.75,Lower Harbor Lighthouse
2012-06-09,2012-06-09 17:30:00,2012-06-09 21:30:00,2012-06-09 19:00:00,2012.0,6.0,4.4375,evening,summer,6.25,9.875,65.0,Clear,3.25,West,2.7,68.125,21.875,Lake Trout,3.875,2.439583333333333,Lower Harbor Lighthouse
2012-06-16,2012-06-16 07:00:00,2012-06-16 11:30:00,2012-06-16 09:30:00,2012.0,6.0,4.5,morning,summer,5.0,7.0,59.0,Partly Cloudy,3.0,South,2.6,66.0,21.6,Lake Trout,4.0,1.5555555555555556,Lower Harbor Lighthouse
2012-06-26,2012-06-26 18:30:00,2012-06-26 22:00:00,2012-06-26 20:00:00,2012.0,6.0,3.5,evening,summer,8.0,11.0,68.0,Partly Cloudy,3.0,SouthEast,2.7,69.375,22.625,Lake Trout,2.0,3.142857142857143,Lower Harbor Lighthouse
2012-06-30,2012-06-30 17:00:00,2012-06-30 21:30:00,2012-06-30 20:00:00,2012.0,6.0,4.5,evening,summer,5.0,8.0,69.0,Clear,1.0,NorthWest,2.2,179.0,22.6,Lake Trout,4.0,1.777777777777778,Sand Hole
2012-07-01,2012-07-01 06:30:00,2012-07-01 11:30:00,2012-07-01 09:30:00,2012.0,7.0,5.0,morning,summer,14.0,14.0,69.0,Partly Cloudy,1.0,SouthWest,2.1,176.78571428571428,21.785714285714285,Lake Trout,4.0,2.8,Shot Point
2012-07-08,2012-07-08 07:00:00,2012-07-08 11:30:00,2012-07-08 09:30:00,2012.0,7.0,4.5,morning,summer,7.0,7.0,69.0,Partly Cloudy,1.0,SouthEast,2.1,178.57142857142858,21.571428571428573,Lake Trout,4.0,1.5555555555555556,Shot Point
2012-07-13,2012-07-13 16:30:00,2012-07-13 21:00:00,2012-07-13 18:00:00,2012.0,7.0,4.5,evening,summer,1.0,3.0,75.0,Clear,7.0,SouthWest,2.6,65.0,21.0,Lake Trout,3.0,0.6666666666666666,Lower Harbor Lighthouse
2012-07-14,2012-07-14 09:00:00,2012-07-14 13:30:00,2012-07-14 10:00:00,2012.0,7.0,3.5,morning,summer,5.2,9.6,70.0,Partly Cloudy,1.8,SouthEast,2.3,134.0,21.9,Lake Trout,3.0,2.8,Shot Point
2012-07-22,2012-07-22 07:00:00,2012-07-22 12:30:00,2012-07-22 10:00:00,2012.0,7.0,5.5,morning,summer,8.0,10.0,69.0,Partly Cloudy,1.0,South,2.1,178.125,21.25,Lake Trout,3.0,1.8181818181818181,Shot Point
2012-07-29,2012-07-29 07:00:00,2012-07-29 12:00:00,2012-07-29 08:30:00,2012.0,7.0,5.0,morning,summer,3.0,5.0,69.0,Clear,13.0,SouthWest,2.6,75.0,22.666666666666668,Lake Trout,2.0,1.0,Lower Harbor Lighthouse
2012-08-14,2012-08-14 16:30:00,2012-08-14 20:30:00,2012-08-14 19:00:00,2012.0,8.0,4.0,evening,summer,3.0,7.0,72.0,Partly Cloudy,3.0,SouthWest,2.6,70.0,21.666666666666668,Lake Trout,3.0,1.75,Lower Harbor Lighthouse
2012-08-19,2012-08-19 07:30:00,2012-08-19 12:30:00,2012-08-19 08:45:00,2012.0,8.0,5.0,morning,summer,1.0,4.0,66.0,Overcast,3.0,SouthWest,2.6,70.0,21.0,Coho,2.0,0.8,Lower Harbor Lighthouse
2012-08-21,2012-08-21 18:30:00,2012-08-21 21:30:00,2012-08-21 20:15:00,2012.0,8.0,3.0,evening,summer,4.0,5.0,71.0,Partly Cloudy,1.0,East,2.4,80.0,21.5,Coho,2.0,1.6666666666666667,Lower Harbor Lighthouse
2012-08-23,2012-08-23 16:30:00,2012-08-23 21:30:00,2012-08-23 19:00:00,2012.0,8.0,5.0,evening,summer,5.0,7.0,76.0,Clear,7.0,SouthWest,2.4,73.0,20.6,Coho,4.0,1.4,Lower Harbor Lighthouse
2012-08-26,2012-08-26 09:45:00,2012-08-26 11:45:00,2012-08-26 11:00:00,2012.0,8.0,2.0,morning,summer,2.0,3.0,69.0,Partly Cloudy,11.0,SouthWest,2.4,72.5,20.5,Coho,1.0,1.5,Lower Harbor Lighthouse
2012-08-28,2012-08-28 18:30:00,2012-08-28 22:00:00,2012-08-28 20:45:00,2012.0,8.0,3.5,evening,summer,1.0,2.0,75.0,Clear,3.0,NorthEast,2.6,75.0,20.0,Coho,2.0,0.5714285714285714,Lower Harbor Lighthouse
2012-09-02,2012-09-02 07:30:00,2012-09-02 12:00:00,2012-09-02 09:30:00,2012.0,9.0,4.5,morning,fall,9.0,12.0,67.0,Clear,5.0,SouthEast,2.1,161.11111111111111,22.22222222222222,Lake Trout,3.0,2.6666666666666665,Shot Point
2012-09-04,2012-09-04 08:00:00,2012-09-04 10:00:00,2012-09-04 09:00:00,2012.0,9.0,2.0,morning,fall,5.0,6.0,66.0,Overcast,3.0,SouthEast,2.6,74.0,21.8,Lake Trout,1.0,3.0,Lower Harbor Lighthouse
2012-09-15,2012-09-15 06:00:00,2012-09-15 15:00:00,2012-09-15 13:00:00,2012.0,9.0,9.0,afternoon,fall,27.0,31.0,65.92592592592592,Partly Cloudy,5.0,SouthEast,2.2,163.14814814814815,23.296296296296298,Lake Trout,4.0,3.4444444444444446,Shot Point
2012-09-28,2012-09-28 15:30:00,2012-09-28 17:30:00,2012-09-28 18:00:00,2012.0,9.0,2.0,evening,fall,6.0,8.0,67.0,Clear,5.0,South,2.7999999999999994,68.33333333333333,19.0,Coho,3.0,4.0,Chocolay
2012-09-29,2012-09-29 07:30:00,2012-09-29 11:30:00,2012-09-29 10:15:00,2012.0,9.0,4.0,morning,fall,2.0,2.0,65.0,Partly Cloudy,9.0,North,2.7,67.5,16.0,Coho,4.0,0.5,Lower Harbor Lighthouse
2012-10-03,2012-10-03 18:00:00,2012-10-03 20:00:00,2012-10-03 18:30:00,2012.0,10.0,2.0,evening,fall,1.0,1.0,65.0,Partly Cloudy,5.0,SouthEast,2.7,65.0,17.0,Coho,1.0,0.5,Lower Harbor Lighthouse
2012-10-13,2012-10-13 16:00:00,2012-10-13 19:00:00,2012-10-13 18:30:00,2012.0,10.0,3.0,evening,fall,4.0,9.0,65.0,Partly Cloudy,3.0,West,2.7,67.5,23.25,Lake Trout,1.0,3.0,Lower Harbor Lighthouse
2012-10-21,2012-10-21 08:30:00,2012-10-21 14:30:00,2012-10-21 12:00:00,2012.0,10.0,6.0,morning,fall,4.0,5.0,64.0,Partly Cloudy,3.0,West,2.7,68.75,24.75,Steelhead,2.0,0.8333333333333334,Lower Harbor Lighthouse
2012-11-17,2012-11-17 08:30:00,2012-11-17 12:00:00,2012-11-17 10:15:00,2012.0,11.0,3.5,morning,fall,3.0,3.0,60.0,Partly Cloudy,3.0,SouthWest,2.7000000000000006,61.666666666666664,24.0,Lake Trout,1.0,0.8571428571428571,Lower Harbor Breakwall
2013-07-08,2013-07-08 16:00:00,2013-07-08 22:00:00,2013-07-08 19:00:00,2013.0,7.0,6.0,evening,summer,8.0,10.0,75.0,Partly Cloudy,7.5,South,2.7,60.0,16.0,Coho,5.0,1.6666666666666667,Chocolay
2013-07-09,2013-07-09 10:00:00,2013-07-09 13:00:00,2013-07-09 11:30:00,2013.0,7.0,3.0,morning,summer,2.0,3.0,65.0,Clear,12.5,South,2.7,60.0,20.0,Lake Trout,2.0,1.0,Chocolay
2013-07-11,2013-07-11 06:00:00,2013-07-11 12:00:00,2013-07-11 09:00:00,2013.0,7.0,6.0,morning,summer,9.0,9.0,65.0,Clear,2.5,South,2.0777777777777775,125.55555555555556,21.0,Lake Trout,2.0,1.5,Shot Point
2013-07-14,2013-07-14 06:00:00,2013-07-14 10:00:00,2013-07-14 08:00:00,2013.0,7.0,4.0,morning,summer,2.0,3.0,65.0,Clear,2.5,West,2.7,60.0,23.0,Lake Trout,2.0,0.75,Lower Harbor
2013-07-15,2013-07-15 19:00:00,2013-07-15 22:00:00,2013-07-15 20:30:00,2013.0,7.0,3.0,evening,summer,1.0,2.0,65.0,Overcast,2.5,South,2.7,60.0,29.0,Chinook,2.0,0.6666666666666666,Lower Harbor
2013-07-16,2013-07-16 19:00:00,2013-07-16 21:00:00,2013-07-16 20:00:00,2013.0,7.0,2.0,evening,summer,2.0,2.0,65.0,Clear,2.5,South,2.7,60.0,25.0,Lake Trout,1.0,1.0,Lower Harbor
2013-07-17,2013-07-17 17:00:00,2013-07-17 22:00:00,2013-07-17 19:30:00,2013.0,7.0,5.0,evening,summer,4.0,6.0,65.0,Clear,2.5,South,2.5,60.0,20.5,Lake Trout,2.0,1.2,Lower Harbor
2013-07-21,2013-07-21 07:00:00,2013-07-21 12:00:00,2013-07-21 09:30:00,2013.0,7.0,5.0,morning,summer,11.0,13.0,65.0,Partly Cloudy,2.5,South,1.9,180.0,24.272727272727273,Lake Trout,2.0,2.6,Shot Point
2013-07-24,2013-07-24 12:00:00,2013-07-24 17:00:00,2013-07-24 14:30:00,2013.0,7.0,5.0,afternoon,summer,5.0,7.0,65.0,Partly Cloudy,2.5,South,2.7,60.0,22.6,Lake Trout,2.0,1.4,Chocolay
2013-07-26,2013-07-26 10:00:00,2013-07-26 13:00:00,2013-07-26 11:30:00,2013.0,7.0,3.0,morning,summer,4.0,7.0,65.0,Rain,2.5,South,2.7,50.0,21.0,Lake Trout,1.0,2.3333333333333335,Lower Harbor
2013-07-27,2013-07-27 15:00:00,2013-07-27 17:00:00,2013-07-27 16:00:00,2013.0,7.0,2.0,morning,summer,1.0,1.0,65.0,Partly Cloudy,5.0,South,2.7,50.0,24.0,Lake Trout,1.0,0.5,Lower Harbor
2013-08-04,2013-08-04 17:00:00,2013-08-04 22:00:00,2013-08-04 19:30:00,2013.0,8.0,5.0,evening,summer,5.0,6.0,65.0,Partly Cloudy,2.5,West,2.5,110.0,23.0,Lake Trout,2.0,1.2,Lower Harbor
2013-08-16,2013-08-16 07:00:00,2013-08-16 13:00:00,2013-08-16 10:00:00,2013.0,8.0,6.0,morning,summer,11.0,12.0,65.0,Partly Cloudy,2.5,South,1.9,180.0,23.181818181818183,Lake Trout,2.0,2.0,Shot Point
2013-08-26,2013-08-26 18:00:00,2013-08-26 22:00:00,2013-08-26 20:00:00,2013.0,8.0,4.0,evening,summer,6.0,8.0,75.0,Partly Cloudy,2.5,South,2.5,60.0,22.666666666666668,Lake Trout,3.0,2.0,Chocolay
2013-08-28,2013-08-28 17:00:00,2013-08-28 22:00:00,2013-08-28 19:30:00,2013.0,8.0,5.0,evening,summer,6.0,12.0,65.0,Fog,2.5,South,2.7000000000000006,60.0,22.0,Lake Trout,3.0,2.4,Chocolay
2013-08-29,2013-08-29 18:00:00,2013-08-29 22:00:00,2013-08-29 20:00:00,2013.0,8.0,4.0,evening,summer,3.0,3.0,65.0,Rain,2.5,West,2.7000000000000006,60.0,25.666666666666668,Coho,2.0,0.75,Lower Harbor
2013-08-31,2013-08-31 09:00:00,2013-08-31 19:00:00,2013-08-31 14:00:00,2013.0,8.0,10.0,afternoon,summer,9.0,10.0,65.0,Clear,2.5,West,1.8999999999999997,180.0,22.555555555555557,Lake Trout,2.0,1.0,Shot Point
2013-09-10,2013-09-10 18:00:00,2013-09-10 21:00:00,2013-09-10 19:30:00,2013.0,9.0,3.0,evening,fall,1.0,1.0,65.0,Partly Cloudy,2.5,South,2.7,60.0,21.0,Coho,1.0,0.3333333333333333,Chocolay
2013-09-15,2013-09-15 09:00:00,2013-09-15 10:00:00,2013-09-15 09:30:00,2013.0,9.0,1.0,morning,fall,1.0,1.0,65.0,Rain,12.5,South,2.7,70.0,25.0,Lake Trout,1.0,1.0,Lower Harbor
2013-09-20,2013-09-20 08:00:00,2013-09-20 11:00:00,2013-09-20 09:30:00,2013.0,9.0,3.0,morning,fall,4.0,5.0,65.0,Partly Cloudy,7.5,South,2.7,70.0,23.5,Coho,1.0,1.6666666666666667,Lower Harbor
2013-09-22,2013-09-22 18:00:00,2013-09-22 21:00:00,2013-09-22 19:30:00,2013.0,9.0,3.0,evening,fall,5.0,5.0,65.0,Partly Cloudy,7.5,West,2.7,50.0,23.0,Coho,1.0,1.6666666666666667,Lower Harbor
2013-09-24,2013-09-24 17:00:00,2013-09-24 21:00:00,2013-09-24 19:00:00,2013.0,9.0,4.0,evening,fall,6.0,12.0,65.0,Clear,2.5,East,2.7000000000000006,60.0,22.0,Coho,2.0,3.0,Chocolay
2013-09-25,2013-09-25 17:00:00,2013-09-25 22:00:00,2013-09-25 19:30:00,2013.0,9.0,4.5625,evening,fall,8.125,9.5625,65.0,Clear,2.5,East,2.7,60.0,22.5,Coho,3.0,2.109375,
2013-09-26,2013-09-26 17:00:00,2013-09-26 22:00:00,2013-09-26 19:30:00,2013.0,9.0,5.0,evening,fall,3.0,7.0,65.0,Clear,7.5,East,2.5,60.0,21.666666666666668,Coho,2.0,1.3999999999999997,
2013-09-29,2013-09-29 11:00:00,2013-09-29 15:00:00,2013-09-29 13:00:00,2013.0,9.0,3.1538461538461537,afternoon,fall,9.923076923076923,12.23076923076923,65.0,Clear,4.615384615384615,South,2.7,60.0,21.0,Coho,2.423076923076923,4.221153846153846,Lower Harbor
2013-10-01,2013-10-01 17:00:00,2013-10-01 20:00:00,2013-10-01 18:30:00,2013.0,10.0,3.0,evening,fall,8.0,9.0,75.0,Clear,12.5,West,2.7,60.0,21.5,Coho,2.0,3.0,Lower Harbor
2013-10-02,2013-10-02 15:00:00,2013-10-02 18:00:00,2013-10-02 16:30:00,2013.0,10.0,3.0,afternoon,fall,10.0,10.0,75.0,Clear,2.5,West,2.7,60.0,22.2,Coho,2.0,3.3333333333333335,Lower Harbor
2013-10-06,2013-10-06 15:00:00,2013-10-06 17:00:00,2013-10-06 16:00:00,2013.0,10.0,2.3333333333333335,afternoon,fall,8.333333333333334,10.666666666666666,65.0,Overcast,7.5,South,2.7,60.0,22.733333333333334,Lake Trout,1.6666666666666667,4.888888888888888,Chocolay
2013-10-09,2013-10-09 18:00:00,2013-10-09 20:00:00,2013-10-09 19:00:00,2013.0,10.0,2.0,evening,fall,5.0,6.0,65.0,Clear,12.5,South,2.7,60.0,23.0,Lake Trout,1.0,3.0,Lower Harbor
2013-10-10,2013-10-10 09:00:00,2013-10-10 11:00:00,2013-10-10 10:00:00,2013.0,10.0,2.0,morning,fall,3.0,4.0,65.0,Clear,7.5,South,2.7000000000000006,60.0,23.0,Lake Trout,1.0,2.0,Chocolay
2013-10-13,2013-10-13 07:00:00,2013-10-13 13:00:00,2013-10-13 10:00:00,2013.0,10.0,6.0,morning,fall,11.0,14.0,65.0,Overcast,7.5,North,2.7,60.0,22.09090909090909,Coho,3.0,2.3333333333333335,Lower Harbor
2013-10-14,2013-10-14 08:00:00,2013-10-14 13:00:00,2013-10-14 10:30:00,2013.0,10.0,5.0,morning,fall,11.0,14.0,65.0,Clear,2.5,West,2.7,60.0,21.727272727272727,Coho,2.0,2.8,Lower Harbor
2013-10-17,2013-10-17 08:00:00,2013-10-17 13:00:00,2013-10-17 10:30:00,2013.0,10.0,5.0,morning,fall,8.0,9.0,65.0,Clear,2.5,South,2.7,60.0,21.75,Coho,3.0,1.8,Lower Harbor
2013-10-19,2013-10-19 08:00:00,2013-10-19 13:00:00,2013-10-19 10:30:00,2013.0,10.0,5.0,morning,fall,6.0,8.0,65.0,Partly Cloudy,2.5,West,2.7000000000000006,60.0,22.333333333333332,Lake Trout,2.0,1.6000000000000003,Lower Harbor
2013-10-20,2013-10-20 08:00:00,2013-10-20 14:00:00,2013-10-20 11:00:00,2013.0,10.0,6.0,morning,fall,6.0,8.0,65.0,Partly Cloudy,2.5,West,2.7000000000000006,60.0,23.0,Lake Trout,2.0,1.3333333333333333,Lower Harbor
2014-06-07,2014-06-07 08:00:00,2014-06-07 11:00:00,2014-06-07 09:30:00,2014.0,6.0,3.0,morning,summer,3.0,3.0,65.0,Overcast,5.833333333333333,North,2.7000000000000006,50.0,21.0,Chinook,1.0,1.0,Lower Harbor
2014-06-10,2014-06-10 18:00:00,2014-06-10 21:00:00,2014-06-10 19:30:00,2014.0,6.0,3.0,evening,summer,1.0,1.0,65.0,Partly Cloudy,2.5,South,2.5,50.0,23.0,Other,2.0,0.3333333333333333,Lower Harbor
2014-06-21,2014-06-21 19:00:00,2014-06-21 23:00:00,2014-06-21 21:00:00,2014.0,6.0,4.0,night,summer,1.0,1.0,55.0,Overcast,2.5,South,2.7,50.0,21.0,Lake Trout,1.0,0.25,Lower Harbor
2014-06-23,2014-06-23 19:00:00,2014-06-23 22:00:00,2014-06-23 20:30:00,2014.0,6.0,3.5,evening,summer,2.0,2.5,55.0,Clear,7.5,East,2.5,50.0,21.5,Lake Trout,2.5,0.75,Chocolay
2014-06-26,2014-06-26 07:00:00,2014-06-26 12:00:00,2014-06-26 09:30:00,2014.0,6.0,4.75,morning,summer,2.5,3.25,62.5,Clear,2.5,East,2.3,110.0,19.0,Lake Trout,2.25,0.6625000000000001,Sand Hole
2014-07-04,2014-07-04 09:00:00,2014-07-04 12:00:00,2014-07-04 10:30:00,2014.0,7.0,3.0,morning,summer,2.0,3.0,65.0,Clear,2.5,West,1.9,200.0,19.0,Steelhead,1.0,1.0,Sand Hole
2014-07-10,2014-07-10 08:00:00,2014-07-10 12:00:00,2014-07-10 10:00:00,2014.0,7.0,4.0,morning,summer,9.0,11.0,65.0,Clear,2.5,South,2.3,113.33333333333333,21.88888888888889,Lake Trout,3.0,2.75,Shot Point
2014-07-17,2014-07-17 15:00:00,2014-07-17 21:00:00,2014-07-17 18:00:00,2014.0,7.0,6.0,evening,summer,8.0,11.0,75.0,Partly Cloudy,2.5,East,2.5,60.0,23.75,Lake Trout,2.0,1.8333333333333333,Chocolay
2014-07-19,2014-07-19 08:00:00,2014-07-19 11:00:00,2014-07-19 09:30:00,2014.0,7.0,3.0,morning,summer,10.0,15.0,65.0,Partly Cloudy,12.5,South,2.5,61.0,23.4,Lake Trout,2.0,5.0,Chocolay
2014-07-20,2014-07-20 07:00:00,2014-07-20 10:00:00,2014-07-20 08:30:00,2014.0,7.0,3.0,morning,summer,10.0,14.0,65.0,Partly Cloudy,12.5,South,2.5,61.0,23.6,Lake Trout,2.0,4.666666666666667,Chocolay
