air_temp,air_temp_diff,caught,crew_count,date,dew_point,dew_point_diff,end_time,fish_length,fish_type,gust_speed,gust_speed_diff,hook_rate,hooked,hours_fishing,location,month,pressure,pressure_diff,season,start_time,time,time_period,trolling_speed,water_depth,weather,weight,wind_dir,wind_dir_diff,wind_speed,wind_speed_diff,year
18.58888888888889,0.5288888888888899,5.0,2.0,2012-05-25 00:00:00,,,2012-05-25 20:00:00,23.0,Lake Trout,8.022222222222222,0.822222222222222,1.0,5.0,5.0,Lower Harbor Lighthouse,5,1011.8555555555556,0.4355555555555384,spring,2012-05-25 15:00:00,2012-05-25 15:30:00,afternoon,2.7,65.0,Partly Cloudy,0.2,250.33333333333334,-4.866666666666646,4.688888888888889,0.9088888888888893,2012
18.58888888888889,0.5288888888888899,5.0,2.0,2012-05-25 00:00:00,,,2012-05-25 20:00:00,25.0,Lake Trout,8.022222222222222,0.822222222222222,1.0,5.0,5.0,Lower Harbor Lighthouse,5,1011.8555555555556,0.4355555555555384,spring,2012-05-25 15:00:00,2012-05-25 16:00:00,afternoon,2.7,65.0,Partly Cloudy,0.2,250.33333333333334,-4.866666666666646,4.688888888888889,0.9088888888888893,2012
19.8625,1.2736111111111121,5.0,2.0,2012-05-25 00:00:00,,,2012-05-25 20:00:00,25.0,Lake Trout,6.16,-1.862222222222222,1.0,5.0,5.0,Lower Harbor Lighthouse,5,1012.6700000000001,0.8144444444444616,spring,2012-05-25 15:00:00,2012-05-25 17:00:00,afternoon,2.7,65.0,Partly Cloudy,0.2,244.1,-6.2333333333333485,3.22,-1.468888888888889,2012
,,5.0,2.0,2012-05-25 00:00:00,,,2012-05-25 20:00:00,23.0,Lake Trout,6.425,0.2649999999999997,1.0,5.0,5.0,Lower Harbor Lighthouse,5,1013.64,0.9699999999999136,spring,2012-05-25 15:00:00,2012-05-25 18:00:00,evening,2.7,65.0,Partly Cloudy,0.2,178.0,-66.1,4.325,1.105,2012
11.866666666666667,,5.0,2.0,2012-05-25 00:00:00,,,2012-05-25 20:00:00,27.0,Lake Trout,6.9375,0.5125000000000002,1.0,5.0,5.0,Lower Harbor Lighthouse,5,1014.675,1.0349999999999682,spring,2012-05-25 15:00:00,2012-05-25 19:00:00,evening,2.7,65.0,Partly Cloudy,0.2,5.375,-172.625,4.35,0.024999999999999467,2012
,,12.0,4.0,2012-05-26 00:00:00,,,2012-05-26 14:00:00,21.0,Lake Trout,,,2.4285714285714284,17.0,7.0,Shot Point,5,,,spring,2012-05-26 07:00:00,2012-05-26 07:45:00,morning,2.2,170.0,Overcast,0.0833333333333333,,,,,2012
,,12.0,4.0,2012-05-26 00:00:00,,,2012-05-26 14:00:00,22.0,Lake Trout,,,2.4285714285714284,17.0,7.0,Shot Point,5,,,spring,2012-05-26 07:00:00,2012-05-26 08:00:00,morning,2.2,180.0,Overcast,0.0833333333333333,,,,,2012
,,12.0,4.0,2012-05-26 00:00:00,,,2012-05-26 14:00:00,24.0,Lake Trout,,,2.4285714285714284,17.0,7.0,Shot Point,5,,,spring,2012-05-26 07:00:00,2012-05-26 08:30:00,morning,2.2,180.0,Overcast,0.0833333333333333,,,,,2012
,,12.0,4.0,2012-05-26 00:00:00,,,2012-05-26 14:00:00,23.0,Lake Trout,,,2.4285714285714284,17.0,7.0,Shot Point,5,,,spring,2012-05-26 07:00:00,2012-05-26 09:00:00,morning,2.2,180.0,Overcast,0.0833333333333333,,,,,2012
,,12.0,4.0,2012-05-26 00:00:00,,,2012-05-26 14:00:00,23.0,Lake Trout,,,2.4285714285714284,17.0,7.0,Shot Point,5,,,spring,2012-05-26 07:00:00,2012-05-26 09:30:00,morning,2.2,180.0,Overcast,0.0833333333333333,,,,,2012
,,12.0,4.0,2012-05-26 00:00:00,,,2012-05-26 14:00:00,21.0,Lake Trout,,,2.4285714285714284,17.0,7.0,Shot Point,5,,,spring,2012-05-26 07:00:00,2012-05-26 10:00:00,morning,2.2,180.0,Overcast,0.0833333333333333,,,,,2012
,,12.0,4.0,2012-05-26 00:00:00,,,2012-05-26 14:00:00,21.0,Lake Trout,,,2.4285714285714284,17.0,7.0,Shot Point,5,,,spring,2012-05-26 07:00:00,2012-05-26 10:30:00,morning,2.2,180.0,Overcast,0.0833333333333333,,,,,2012
,,12.0,4.0,2012-05-26 00:00:00,,,2012-05-26 14:00:00,24.0,Lake Trout,,,2.4285714285714284,17.0,7.0,Shot Point,5,,,spring,2012-05-26 07:00:00,2012-05-26 11:00:00,morning,2.2,200.0,Overcast,0.0833333333333333,,,,,2012
,,12.0,4.0,2012-05-26 00:00:00,,,2012-05-26 14:00:00,25.0,Lake Trout,,,2.4285714285714284,17.0,7.0,Shot Point,5,,,spring,2012-05-26 07:00:00,2012-05-26 11:30:00,morning,2.2,200.0,Overcast,0.0833333333333333,,,,,2012
,,12.0,4.0,2012-05-26 00:00:00,,,2012-05-26 14:00:00,25.0,Lake Trout,,,2.4285714285714284,17.0,7.0,Shot Point,5,,,spring,2012-05-26 07:00:00,2012-05-26 12:00:00,afternoon,2.2,200.0,Overcast,0.0833333333333333,,,,,2012
,,12.0,4.0,2012-05-26 00:00:00,,,2012-05-26 14:00:00,19.0,Lake Trout,,,2.4285714285714284,17.0,7.0,Shot Point,5,,,spring,2012-05-26 07:00:00,2012-05-26 12:30:00,afternoon,2.2,200.0,Overcast,0.0833333333333333,,,,,2012
,,12.0,4.0,2012-05-26 00:00:00,,,2012-05-26 14:00:00,20.0,Lake Trout,,,2.4285714285714284,17.0,7.0,Shot Point,5,,,spring,2012-05-26 07:00:00,2012-05-26 13:00:00,afternoon,2.2,200.0,Overcast,0.0833333333333333,,,,,2012
,,1.0,2.0,2012-05-27 00:00:00,,,2012-05-27 15:30:00,28.0,Lake Trout,,,0.6666666666666666,1.0,1.5,Lower Harbor Lighthouse,5,,,spring,2012-05-27 14:00:00,2012-05-27 14:30:00,afternoon,2.8,65.0,Overcast,1.0,,,,,2012
,,2.0,3.0,2012-05-28 00:00:00,,,2012-05-28 13:00:00,32.0,Lake Trout,,,0.7272727272727273,4.0,5.5,Chocolay,5,,,spring,2012-05-28 07:30:00,2012-05-28 09:00:00,morning,2.7,70.0,Overcast,0.5,,,,,2012
,,2.0,3.0,2012-05-28 00:00:00,,,2012-05-28 13:00:00,27.0,Steelhead,,,0.7272727272727273,4.0,5.5,Lower Harbor Lighthouse,5,,,spring,2012-05-28 07:30:00,2012-05-28 12:15:00,afternoon,2.7,65.0,Overcast,0.5,,,,,2012
4.33,-0.3099999999999996,4.0,2.0,2012-06-01 00:00:00,,,2012-06-01 12:00:00,23.0,Lake Trout,1.06,-0.33999999999999986,1.75,7.0,4.0,Lower Harbor Lighthouse,6,1016.25,-0.17999999999994998,summer,2012-06-01 08:00:00,2012-06-01 08:30:00,morning,2.6,65.0,Partly Cloudy,0.25,250.5,6.0,0.7,-0.32000000000000006,2012
4.17,-0.16000000000000014,4.0,2.0,2012-06-01 00:00:00,,,2012-06-01 12:00:00,24.0,Lake Trout,0.6888888888888889,-0.37111111111111117,1.75,7.0,4.0,Lower Harbor Lighthouse,6,1016.22,-0.029999999999972715,summer,2012-06-01 08:00:00,2012-06-01 09:30:00,morning,2.6,70.0,Partly Cloudy,0.25,245.25,-5.25,0.42857142857142855,-0.2714285714285714,2012
5.6899999999999995,1.5199999999999996,4.0,2.0,2012-06-01 00:00:00,,,2012-06-01 12:00:00,24.0,Lake Trout,1.0699999999999998,0.38111111111111096,1.75,7.0,4.0,Lower Harbor Lighthouse,6,1016.51,0.2899999999999636,summer,2012-06-01 08:00:00,2012-06-01 11:00:00,morning,2.6,70.0,Partly Cloudy,0.25,269.6,24.350000000000023,0.5777777777777778,0.1492063492063493,2012
6.76,1.0700000000000003,4.0,2.0,2012-06-01 00:00:00,,,2012-06-01 12:00:00,22.0,Lake Trout,1.61,0.5400000000000003,1.75,7.0,4.0,Lower Harbor Lighthouse,6,1016.5600000000001,0.05000000000006821,summer,2012-06-01 08:00:00,2012-06-01 12:00:00,afternoon,2.6,65.0,Partly Cloudy,0.25,54.5,-215.10000000000002,0.9333333333333333,0.3555555555555555,2012
17.93,0.9399999999999977,1.0,3.0,2012-06-09 00:00:00,,,2012-06-09 13:00:00,23.0,Lake Trout,4.0,0.25,0.2666666666666666,2.0,7.5,Lower Harbor Lighthouse,6,1008.57,-0.09000000000003183,summer,2012-06-09 05:30:00,2012-06-09 12:15:00,afternoon,2.7,65.0,Overcast,0.125,188.8,-13.0,2.62,0.31000000000000005,2012
20.91,-0.7099999999999973,7.0,4.0,2012-06-09 00:00:00,,,2012-06-09 21:30:00,23.0,Steelhead,3.8,1.33,2.75,11.0,4.0,Lower Harbor Lighthouse,6,1007.9100000000001,-0.25,summer,2012-06-09 17:30:00,2012-06-09 17:45:00,afternoon,2.7,65.0,Clear,0.125,82.7,8.299999999999997,2.45,1.2300000000000002,2012
20.91,-0.7099999999999973,7.0,4.0,2012-06-09 00:00:00,,,2012-06-09 21:30:00,26.0,Lake Trout,3.8,1.33,2.75,11.0,4.0,Lower Harbor Lighthouse,6,1007.9100000000001,-0.25,summer,2012-06-09 17:30:00,2012-06-09 18:00:00,evening,2.7,65.0,Clear,0.125,82.7,8.299999999999997,2.45,1.2300000000000002,2012
20.36,-0.5500000000000007,7.0,4.0,2012-06-09 00:00:00,,,2012-06-09 21:30:00,21.0,Lake Trout,4.59,0.79,2.75,11.0,4.0,Lower Harbor Lighthouse,6,1008.22,0.30999999999994543,summer,2012-06-09 17:30:00,2012-06-09 18:30:00,evening,2.7,70.0,Clear,0.125,76.0,-6.700000000000003,2.92,0.46999999999999975,2012
20.36,-0.5500000000000007,7.0,4.0,2012-06-09 00:00:00,,,2012-06-09 21:30:00,24.0,Lake Trout,4.59,0.79,2.75,11.0,4.0,Lower Harbor Lighthouse,6,1008.22,0.30999999999994543,summer,2012-06-09 17:30:00,2012-06-09 19:00:00,evening,2.7,75.0,Clear,0.125,76.0,-6.700000000000003,2.92,0.46999999999999975,2012
20.94,0.5800000000000018,7.0,4.0,2012-06-09 00:00:00,,,2012-06-09 21:30:00,23.0,Lake Trout,2.58,-2.01,2.75,11.0,4.0,Lower Harbor Lighthouse,6,1008.35,0.12999999999999545,summer,2012-06-09 17:30:00,2012-06-09 19:30:00,evening,2.7,75.0,Clear,0.125,50.0,-26.0,1.25,-1.67,2012
20.94,0.5800000000000018,7.0,4.0,2012-06-09 00:00:00,,,2012-06-09 21:30:00,17.0,Coho,2.58,-2.01,2.75,11.0,4.0,Lower Harbor Lighthouse,6,1008.35,0.12999999999999545,summer,2012-06-09 17:30:00,2012-06-09 20:00:00,evening,2.7,65.0,Clear,0.125,50.0,-26.0,1.25,-1.67,2012
19.32,-1.620000000000001,7.0,4.0,2012-06-09 00:00:00,,,2012-06-09 21:30:00,18.0,Coho,2.1,-0.48,2.75,11.0,4.0,Lower Harbor Lighthouse,6,1008.51,0.15999999999996817,summer,2012-06-09 17:30:00,2012-06-09 20:30:00,evening,2.7,65.0,Clear,0.125,42.6,-7.399999999999999,1.25,0.0,2012
15.24,0.120000000000001,5.0,4.0,2012-06-16 00:00:00,,,2012-06-16 11:30:00,23.0,Lake Trout,2.2800000000000002,0.9500000000000002,1.5555555555555556,7.0,4.5,Lower Harbor Lighthouse,6,1018.46,0.2999999999999545,summer,2012-06-16 07:00:00,2012-06-16 07:30:00,morning,2.6,65.0,Partly Cloudy,0.2,215.7,19.299999999999983,1.3900000000000001,0.6200000000000001,2012
14.9,-0.33999999999999986,5.0,4.0,2012-06-16 00:00:00,,,2012-06-16 11:30:00,24.0,Lake Trout,1.6800000000000002,-0.6000000000000001,1.5555555555555556,7.0,4.5,Lower Harbor Lighthouse,6,1018.4399999999999,-0.020000000000095497,summer,2012-06-16 07:00:00,2012-06-16 08:30:00,morning,2.6,65.0,Partly Cloudy,0.2,193.8,-21.899999999999977,1.0100000000000002,-0.3799999999999999,2012
13.459999999999999,-1.4400000000000013,5.0,4.0,2012-06-16 00:00:00,,,2012-06-16 11:30:00,17.0,Coho,1.6300000000000001,-0.050000000000000044,1.5555555555555556,7.0,4.5,Lower Harbor Lighthouse,6,1018.5799999999999,0.13999999999998636,summer,2012-06-16 07:00:00,2012-06-16 09:30:00,morning,2.6,70.0,Partly Cloudy,0.2,247.55555555555554,53.75555555555553,1.03,0.019999999999999796,2012
14.709999999999999,1.25,5.0,4.0,2012-06-16 00:00:00,,,2012-06-16 11:30:00,22.0,Lake Trout,1.7100000000000002,0.08000000000000007,1.5555555555555556,7.0,4.5,Lower Harbor Lighthouse,6,1018.5899999999999,0.009999999999990905,summer,2012-06-16 07:00:00,2012-06-16 10:30:00,morning,2.6,65.0,Partly Cloudy,0.2,159.66666666666666,-87.88888888888889,1.25,0.21999999999999997,2012
15.76,1.0500000000000007,5.0,4.0,2012-06-16 00:00:00,,,2012-06-16 11:30:00,22.0,Lake Trout,0.52,-1.1900000000000002,1.5555555555555556,7.0,4.5,Lower Harbor Lighthouse,6,1018.18,-0.40999999999996817,summer,2012-06-16 07:00:00,2012-06-16 11:30:00,morning,2.6,65.0,Partly Cloudy,0.2,164.7,5.033333333333331,0.39999999999999997,-0.8500000000000001,2012
18.31,0.019999999999999574,8.0,2.0,2012-06-26 00:00:00,,,2012-06-26 22:00:00,23.0,Lake Trout,2.48,-1.9700000000000002,3.142857142857143,11.0,3.5,Lower Harbor Lighthouse,6,1016.54,-0.5200000000000955,summer,2012-06-26 18:30:00,2012-06-26 18:45:00,evening,2.7,70.0,Partly Cloudy,0.125,82.3,34.96666666666666,1.03,-1.6099999999999997,2012
18.31,0.019999999999999574,8.0,2.0,2012-06-26 00:00:00,,,2012-06-26 22:00:00,22.0,Lake Trout,2.48,-1.9700000000000002,3.142857142857143,11.0,3.5,Lower Harbor Lighthouse,6,1016.54,-0.5200000000000955,summer,2012-06-26 18:30:00,2012-06-26 19:00:00,evening,2.7,75.0,Partly Cloudy,0.125,82.3,34.96666666666666,1.03,-1.6099999999999997,2012
18.15,-0.16000000000000014,8.0,2.0,2012-06-26 00:00:00,,,2012-06-26 22:00:00,25.0,Lake Trout,2.15,-0.33000000000000007,3.142857142857143,11.0,3.5,Lower Harbor Lighthouse,6,1016.3799999999999,-0.16000000000008185,summer,2012-06-26 18:30:00,2012-06-26 19:30:00,evening,2.7,75.0,Partly Cloudy,0.125,63.8,-18.5,1.22,0.18999999999999995,2012
18.15,-0.16000000000000014,8.0,2.0,2012-06-26 00:00:00,,,2012-06-26 22:00:00,23.0,Lake Trout,2.15,-0.33000000000000007,3.142857142857143,11.0,3.5,Lower Harbor Lighthouse,6,1016.3799999999999,-0.16000000000008185,summer,2012-06-26 18:30:00,2012-06-26 19:45:00,evening,2.7,75.0,Partly Cloudy,0.125,63.8,-18.5,1.22,0.18999999999999995,2012
18.15,-0.16000000000000014,8.0,2.0,2012-06-26 00:00:00,,,2012-06-26 22:00:00,26.0,Lake Trout,2.15,-0.33000000000000007,3.142857142857143,11.0,3.5,Lower Harbor Lighthouse,6,1016.3799999999999,-0.16000000000008185,summer,2012-06-26 18:30:00,2012-06-26 20:00:00,evening,2.7,65.0,Partly Cloudy,0.125,63.8,-18.5,1.22,0.18999999999999995,2012
17.82,-0.3299999999999983,8.0,2.0,2012-06-26 00:00:00,,,2012-06-26 22:00:00,21.0,Lake Trout,2.0100000000000002,-0.13999999999999968,3.142857142857143,11.0,3.5,Lower Harbor Lighthouse,6,1015.7700000000001,-0.6099999999997863,summer,2012-06-26 18:30:00,2012-06-26 20:30:00,evening,2.7,65.0,Partly Cloudy,0.125,163.0,99.2,1.1800000000000002,-0.039999999999999813,2012
17.82,-0.3299999999999983,8.0,2.0,2012-06-26 00:00:00,,,2012-06-26 22:00:00,16.0,Coho,2.0100000000000002,-0.13999999999999968,3.142857142857143,11.0,3.5,Lower Harbor Lighthouse,6,1015.7700000000001,-0.6099999999997863,summer,2012-06-26 18:30:00,2012-06-26 21:00:00,night,2.7,75.0,Partly Cloudy,0.125,163.0,99.2,1.1800000000000002,-0.039999999999999813,2012
18.69,0.870000000000001,8.0,2.0,2012-06-26 00:00:00,,,2012-06-26 22:00:00,25.0,Lake Trout,1.02,-0.9900000000000002,3.142857142857143,11.0,3.5,Lower Harbor Lighthouse,6,1015.24,-0.5300000000000864,summer,2012-06-26 18:30:00,2012-06-26 21:30:00,night,2.7,55.0,Partly Cloudy,0.125,165.1,2.0999999999999943,0.6,-0.5800000000000002,2012
18.119999999999997,-0.32000000000000384,5.0,4.0,2012-06-30 00:00:00,,,2012-06-30 21:30:00,19.0,Lake Trout,1.9300000000000002,-0.8599999999999999,1.7777777777777777,8.0,4.5,Sand Hole,6,1011.2,-0.2299999999999045,summer,2012-06-30 17:00:00,2012-06-30 18:15:00,evening,2.2,155.0,Clear,0.2,152.8,58.30000000000001,1.5,-0.5499999999999998,2012
17.919999999999998,-0.1999999999999993,5.0,4.0,2012-06-30 00:00:00,,,2012-06-30 21:30:00,24.0,Lake Trout,2.13,0.19999999999999973,1.7777777777777777,8.0,4.5,Sand Hole,6,1011.49,0.2899999999999636,summer,2012-06-30 17:00:00,2012-06-30 19:00:00,evening,2.2,185.0,Clear,0.2,104.8,-48.000000000000014,1.6199999999999999,0.11999999999999988,2012
17.619999999999997,-0.3000000000000007,5.0,4.0,2012-06-30 00:00:00,,,2012-06-30 21:30:00,23.0,Lake Trout,3.3600000000000003,1.2300000000000004,1.7777777777777777,8.0,4.5,Sand Hole,6,1011.5799999999999,0.08999999999991815,summer,2012-06-30 17:00:00,2012-06-30 20:00:00,evening,2.2,190.0,Clear,0.2,92.1,-12.700000000000003,2.71,1.09,2012
17.16,-0.4599999999999973,5.0,4.0,2012-06-30 00:00:00,,,2012-06-30 21:30:00,26.0,Lake Trout,2.3,-1.0600000000000005,1.7777777777777777,8.0,4.5,Sand Hole,6,1011.7299999999999,0.14999999999997726,summer,2012-06-30 17:00:00,2012-06-30 20:45:00,evening,2.2,190.0,Clear,0.2,98.7,6.6000000000000085,1.7899999999999998,-0.9200000000000002,2012
17.16,-0.4599999999999973,5.0,4.0,2012-06-30 00:00:00,,,2012-06-30 21:30:00,21.0,Lake Trout,2.3,-1.0600000000000005,1.7777777777777777,8.0,4.5,Sand Hole,6,1011.7299999999999,0.14999999999997726,summer,2012-06-30 17:00:00,2012-06-30 21:00:00,night,2.2,175.0,Clear,0.2,98.7,6.6000000000000085,1.7899999999999998,-0.9200000000000002,2012
15.15,-0.3199999999999985,14.0,4.0,2012-07-01 00:00:00,,,2012-07-01 11:30:00,21.0,Lake Trout,0.9666666666666668,0.056666666666666865,2.8,14.0,5.0,Shot Point,7,1013.71,0.25,summer,2012-07-01 06:30:00,2012-07-01 06:45:00,morning,2.1,175.0,Partly Cloudy,0.0714285714285714,222.77777777777777,53.877777777777766,0.75,0.125,2012
15.15,-0.3199999999999985,14.0,4.0,2012-07-01 00:00:00,,,2012-07-01 11:30:00,18.0,Lake Trout,0.9666666666666668,0.056666666666666865,2.8,14.0,5.0,Shot Point,7,1013.71,0.25,summer,2012-07-01 06:30:00,2012-07-01 07:15:00,morning,2.1,175.0,Partly Cloudy,0.0714285714285714,222.77777777777777,53.877777777777766,0.75,0.125,2012
14.99,-0.16000000000000014,14.0,4.0,2012-07-01 00:00:00,,,2012-07-01 11:30:00,23.0,Lake Trout,1.61,0.6433333333333333,2.8,14.0,5.0,Shot Point,7,1013.7,-0.009999999999990905,summer,2012-07-01 06:30:00,2012-07-01 07:30:00,morning,2.1,175.0,Partly Cloudy,0.0714285714285714,226.3,3.52222222222224,1.2111111111111112,0.46111111111111125,2012
14.99,-0.16000000000000014,14.0,4.0,2012-07-01 00:00:00,,,2012-07-01 11:30:00,25.0,Lake Trout,1.61,0.6433333333333333,2.8,14.0,5.0,Shot Point,7,1013.7,-0.009999999999990905,summer,2012-07-01 06:30:00,2012-07-01 08:00:00,morning,2.1,185.0,Partly Cloudy,0.0714285714285714,226.3,3.52222222222224,1.2111111111111112,0.46111111111111125,2012
14.99,-0.16000000000000014,14.0,4.0,2012-07-01 00:00:00,,,2012-07-01 11:30:00,22.0,Lake Trout,1.61,0.6433333333333333,2.8,14.0,5.0,Shot Point,7,1013.7,-0.009999999999990905,summer,2012-07-01 06:30:00,2012-07-01 08:15:00,morning,2.1,185.0,Partly Cloudy,0.0714285714285714,226.3,3.52222222222224,1.2111111111111112,0.46111111111111125,2012
15.26,0.2699999999999996,14.0,4.0,2012-07-01 00:00:00,,,2012-07-01 11:30:00,21.0,Lake Trout,0.6599999999999999,-0.9500000000000002,2.8,14.0,5.0,Shot Point,7,1013.9399999999999,0.2399999999998954,summer,2012-07-01 06:30:00,2012-07-01 08:30:00,morning,2.1,185.0,Partly Cloudy,0.0714285714285714,163.6,-62.70000000000002,0.29,-0.9211111111111112,2012
15.26,0.2699999999999996,14.0,4.0,2012-07-01 00:00:00,,,2012-07-01 11:30:00,21.0,Lake Trout,0.6599999999999999,-0.9500000000000002,2.8,14.0,5.0,Shot Point,7,1013.9399999999999,0.2399999999998954,summer,2012-07-01 06:30:00,2012-07-01 09:00:00,morning,2.1,185.0,Partly Cloudy,0.0714285714285714,163.6,-62.70000000000002,0.29,-0.9211111111111112,2012
15.98,0.7200000000000006,14.0,4.0,2012-07-01 00:00:00,,,2012-07-01 11:30:00,20.0,Lake Trout,1.2777777777777777,0.6177777777777778,2.8,14.0,5.0,Shot Point,7,1014.3,0.36000000000001364,summer,2012-07-01 06:30:00,2012-07-01 09:30:00,morning,2.1,165.0,Partly Cloudy,0.0714285714285714,204.11111111111111,40.51111111111112,0.9222222222222223,0.6322222222222222,2012
15.98,0.7200000000000006,14.0,4.0,2012-07-01 00:00:00,,,2012-07-01 11:30:00,22.0,Lake Trout,1.2777777777777777,0.6177777777777778,2.8,14.0,5.0,Shot Point,7,1014.3,0.36000000000001364,summer,2012-07-01 06:30:00,2012-07-01 09:45:00,morning,2.1,165.0,Partly Cloudy,0.0714285714285714,204.11111111111111,40.51111111111112,0.9222222222222223,0.6322222222222222,2012
15.98,0.7200000000000006,14.0,4.0,2012-07-01 00:00:00,,,2012-07-01 11:30:00,25.0,Steelhead,1.2777777777777777,0.6177777777777778,2.8,14.0,5.0,Shot Point,7,1014.3,0.36000000000001364,summer,2012-07-01 06:30:00,2012-07-01 10:00:00,morning,2.1,170.0,Partly Cloudy,0.0714285714285714,204.11111111111111,40.51111111111112,0.9222222222222223,0.6322222222222222,2012
15.98,0.7200000000000006,14.0,4.0,2012-07-01 00:00:00,,,2012-07-01 11:30:00,27.0,Lake Trout,1.2777777777777777,0.6177777777777778,2.8,14.0,5.0,Shot Point,7,1014.3,0.36000000000001364,summer,2012-07-01 06:30:00,2012-07-01 10:15:00,morning,2.1,170.0,Partly Cloudy,0.0714285714285714,204.11111111111111,40.51111111111112,0.9222222222222223,0.6322222222222222,2012
17.14,1.1600000000000001,14.0,4.0,2012-07-01 00:00:00,,,2012-07-01 11:30:00,21.0,Lake Trout,1.9900000000000002,0.7122222222222225,2.8,14.0,5.0,Shot Point,7,1014.6,0.3000000000000682,summer,2012-07-01 06:30:00,2012-07-01 10:30:00,morning,2.1,170.0,Partly Cloudy,0.0714285714285714,224.9,20.78888888888889,1.52,0.5977777777777777,2012
17.14,1.1600000000000001,14.0,4.0,2012-07-01 00:00:00,,,2012-07-01 11:30:00,20.0,Lake Trout,1.9900000000000002,0.7122222222222225,2.8,14.0,5.0,Shot Point,7,1014.6,0.3000000000000682,summer,2012-07-01 06:30:00,2012-07-01 11:00:00,morning,2.1,185.0,Partly Cloudy,0.0714285714285714,224.9,20.78888888888889,1.52,0.5977777777777777,2012
17.14,1.1600000000000001,14.0,4.0,2012-07-01 00:00:00,,,2012-07-01 11:30:00,19.0,Lake Trout,1.9900000000000002,0.7122222222222225,2.8,14.0,5.0,Shot Point,7,1014.6,0.3000000000000682,summer,2012-07-01 06:30:00,2012-07-01 11:15:00,morning,2.1,185.0,Partly Cloudy,0.0714285714285714,224.9,20.78888888888889,1.52,0.5977777777777777,2012
17.64,-1.2899999999999991,7.0,4.0,2012-07-08 00:00:00,,,2012-07-08 11:30:00,23.0,Lake Trout,1.6199999999999999,0.08999999999999986,1.5555555555555556,7.0,4.5,Shot Point,7,1020.7700000000001,0.14000000000021373,summer,2012-07-08 07:00:00,2012-07-08 07:30:00,morning,2.1,175.0,Partly Cloudy,0.1428571428571428,328.1,98.40000000000003,0.8699999999999999,0.09999999999999987,2012
16.75,-0.8900000000000006,7.0,4.0,2012-07-08 00:00:00,,,2012-07-08 11:30:00,18.0,Lake Trout,1.1700000000000002,-0.44999999999999973,1.5555555555555556,7.0,4.5,Shot Point,7,1020.64,-0.13000000000010914,summer,2012-07-08 07:00:00,2012-07-08 08:30:00,morning,2.1,185.0,Partly Cloudy,0.1428571428571428,299.9,-28.200000000000045,0.6900000000000001,-0.17999999999999983,2012
16.75,-0.8900000000000006,7.0,4.0,2012-07-08 00:00:00,,,2012-07-08 11:30:00,21.0,Lake Trout,1.1700000000000002,-0.44999999999999973,1.5555555555555556,7.0,4.5,Shot Point,7,1020.64,-0.13000000000010914,summer,2012-07-08 07:00:00,2012-07-08 09:00:00,morning,2.1,190.0,Partly Cloudy,0.1428571428571428,299.9,-28.200000000000045,0.6900000000000001,-0.17999999999999983,2012
16.56,-0.19000000000000128,7.0,4.0,2012-07-08 00:00:00,,,2012-07-08 11:30:00,25.0,Lake Trout,0.9,-0.27000000000000013,1.5555555555555556,7.0,4.5,Shot Point,7,1020.8799999999999,0.2399999999998954,summer,2012-07-08 07:00:00,2012-07-08 09:30:00,morning,2.1,165.0,Partly Cloudy,0.1428571428571428,277.7,-22.19999999999999,0.54,-0.15000000000000002,2012
16.56,-0.19000000000000128,7.0,4.0,2012-07-08 00:00:00,,,2012-07-08 11:30:00,22.0,Lake Trout,0.9,-0.27000000000000013,1.5555555555555556,7.0,4.5,Shot Point,7,1020.8799999999999,0.2399999999998954,summer,2012-07-08 07:00:00,2012-07-08 10:00:00,morning,2.1,175.0,Partly Cloudy,0.1428571428571428,277.7,-22.19999999999999,0.54,-0.15000000000000002,2012
18.119999999999997,1.5599999999999987,7.0,4.0,2012-07-08 00:00:00,,,2012-07-08 11:30:00,23.0,Lake Trout,1.4,0.4999999999999999,1.5555555555555556,7.0,4.5,Shot Point,7,1021.11,0.23000000000013188,summer,2012-07-08 07:00:00,2012-07-08 10:30:00,morning,2.1,185.0,Partly Cloudy,0.1428571428571428,269.9,-7.800000000000011,0.8699999999999999,0.32999999999999985,2012
18.119999999999997,1.5599999999999987,7.0,4.0,2012-07-08 00:00:00,,,2012-07-08 11:30:00,19.0,Lake Trout,1.4,0.4999999999999999,1.5555555555555556,7.0,4.5,Shot Point,7,1021.11,0.23000000000013188,summer,2012-07-08 07:00:00,2012-07-08 11:00:00,morning,2.1,175.0,Partly Cloudy,0.1428571428571428,269.9,-7.800000000000011,0.8699999999999999,0.32999999999999985,2012
29.03,1.5800000000000018,1.0,3.0,2012-07-13 00:00:00,,,2012-07-13 21:00:00,21.0,Lake Trout,6.2299999999999995,-0.09000000000000075,0.6666666666666666,3.0,4.5,Lower Harbor Lighthouse,7,1017.5,-0.42999999999995,summer,2012-07-13 16:30:00,2012-07-13 18:00:00,evening,2.6,65.0,Clear,1.0,196.7,15.699999999999989,3.1100000000000003,-0.5899999999999999,2012
20.52,-0.39000000000000057,4.0,3.0,2012-07-14 00:00:00,,,2012-07-14 08:30:00,24.0,Lake Trout,3.88,0.1599999999999997,3.0,6.0,2.0,Lower Harbor Lighthouse,7,1015.76,-0.4900000000000091,summer,2012-07-14 06:30:00,2012-07-14 06:45:00,morning,2.6,65.0,Clear,0.1,151.7,-5.0,3.1100000000000003,0.37000000000000055,2012
